table with row headers in column A and column headers in rows 3 through 4 (leading dots indicate sub-parts),,,
".Cuming County, Nebraska","8,953","8,918",-0.39
".Custer County, Nebraska","10,504","10,581",0.73
".Dakota County, Nebraska","21,116","21,268",0.72
".Dawes County, Nebraska","8,252","8,133",-1.44
".Dawson County, Nebraska","23,905","24,085",0.75
".Deuel County, Nebraska","1,901","1,871",-1.58
".Dixon County, Nebraska","5,516","5,491",-0.45
".Dodge County, Nebraska","37,045","37,187",0.38
".Douglas County, Nebraska","586,106","589,540",0.59
".Dundy County, Nebraska","1,595","1,561",-2.13
".Fillmore County, Nebraska","5,541","5,548",0.13
".Franklin County, Nebraska","2,850","2,825",-0.88
".Frontier County, Nebraska","2,611","2,585",-1.00
".Furnas County, Nebraska","4,570","4,556",-0.31
".Gage County, Nebraska","21,564","21,634",0.32
".Garden County, Nebraska","1,835","1,794",-2.23
".Garfield County, Nebraska","1,787","1,763",-1.34
".Gosper County, Nebraska","1,835","1,847",0.65
".Grant County, Nebraska",584,565,-3.25
".Greeley County, Nebraska","2,235","2,219",-0.72
".Hall County, Nebraska","62,096","62,197",0.16
".Hamilton County, Nebraska","9,439","9,537",1.04
".Harlan County, Nebraska","3,032","3,045",0.43
".Hayes County, Nebraska",864,846,-2.08
".Hitchcock County, Nebraska","2,614","2,552",-2.37
".Holt County, Nebraska","10,013","10,093",0.80
".Hooker County, Nebraska",682,679,-0.44
".Howard County, Nebraska","6,509","6,527",0.28
".Jefferson County, Nebraska","7,140","7,054",-1.20
".Johnson County, Nebraska","5,245","5,198",-0.90
".Kearney County, Nebraska","6,706","6,770",0.95
".Keith County, Nebraska","8,179","8,113",-0.81
".Keya Paha County, Nebraska",805,805,0.00
".Kimball County, Nebraska","3,336","3,289",-1.41
".Knox County, Nebraska","8,307","8,298",-0.11
".Lancaster County, Nebraska","324,434","326,716",0.70
".Lincoln County, Nebraska","33,614","33,365",-0.74
".Logan County, Nebraska",685,655,-4.38
".Loup County, Nebraska",601,592,-1.50
".McPherson County, Nebraska",379,383,1.06
".Madison County, Nebraska","35,414","35,627",0.60
".Merrick County, Nebraska","7,715","7,755",0.52
".Morrill County, Nebraska","4,522","4,504",-0.40
".Nance County, Nebraska","3,317","3,274",-1.30
".Nemaha County, Nebraska","7,036","7,076",0.57
".Nuckolls County, Nebraska","4,069","4,095",0.64
".Otoe County, Nebraska","16,186","16,335",0.92
".Pawnee County, Nebraska","2,531","2,512",-0.75
".Perkins County, Nebraska","2,827","2,795",-1.13
".Phelps County, Nebraska","8,988","9,057",0.77
".Pierce County, Nebraska","7,317","7,299",-0.25
".Platte County, Nebraska","34,355","34,609",0.74
".Polk County, Nebraska","5,240","5,228",-0.23
".Red Willow County, Nebraska","10,528","10,457",-0.67
".Richardson County, Nebraska","7,730","7,689",-0.53
".Rock County, Nebraska","1,241","1,271",2.42
".Saline County, Nebraska","14,548","14,555",0.05
".Sarpy County, Nebraska","196,427","199,886",1.76
".Saunders County, Nebraska","23,177","23,463",1.23
".Scotts Bluff County, Nebraska","35,769","35,699",-0.20
".Seward County, Nebraska","17,625","17,671",0.26
".Sheridan County, Nebraska","5,006","4,928",-1.56
".Sherman County, Nebraska","3,006","2,983",-0.77
".Sioux County, Nebraska","1,127","1,154",2.40
".Stanton County, Nebraska","5,765","5,856",1.58
".Thayer County, Nebraska","4,854","4,829",-0.52
".Thomas County, Nebraska",665,677,1.80
".Thurston County, Nebraska","6,555","6,557",0.03
".Valley County, Nebraska","4,058","4,012",-1.13
".Washington County, Nebraska","21,167","21,152",-0.07
".Wayne County, Nebraska","9,899","9,874",-0.25
".Webster County, Nebraska","3,339","3,351",0.36
".Wheeler County, Nebraska",782,775,-0.90
".York County, Nebraska","14,312","14,356",0.31
".Churchill County, Nevada","25,798","25,803",0.02
".Clark County, Nevada","2,322,535","2,336,573",0.60
".Douglas County, Nevada","49,662","49,545",-0.24
".Elko County, Nevada","53,979","54,293",0.58
".Esmeralda County, Nevada",747,736,-1.47
".Eureka County, Nevada","1,863","1,917",2.90
".Humboldt County, Nevada","17,296","17,136",-0.93
".Lander County, Nevada","5,761","5,769",0.14
".Lincoln County, Nevada","4,440","4,452",0.27
".Lyon County, Nevada","61,628","62,583",1.55
".Mineral County, Nevada","4,537","4,528",-0.20
".Nye County, Nevada","54,769","55,720",1.74
".Pershing County, Nevada","6,450","6,364",-1.33
".Storey County, Nevada","4,165","4,177",0.29
".Washoe County, Nevada","496,980","498,022",0.21
".White Pine County, Nevada","8,746","8,522",-2.56
".Carson City, Nevada","58,065","58,036",-0.05
".Belknap County, New Hampshire","64,705","65,027",0.50
".Carroll County, New Hampshire","52,154","52,448",0.56
".Cheshire County, New Hampshire","77,463","77,703",0.31
".Coos County, New Hampshire","31,476","31,372",-0.33
".Grafton County, New Hampshire","93,131","93,146",0.02
".Hillsborough County, New Hampshire","427,493","427,354",-0.03
".Merrimack County, New Hampshire","156,459","157,103",0.41
".Rockingham County, New Hampshire","319,633","320,689",0.33
".Strafford County, New Hampshire","132,571","133,243",0.51
".Sullivan County, New Hampshire","43,918","43,969",0.12
".Atlantic County, New Jersey","275,382","275,213",-0.06
".Bergen County, New Jersey","953,540","957,736",0.44
".Burlington County, New Jersey","466,101","469,167",0.66
".Camden County, New Jersey","524,649","527,196",0.49
".Cape May County, New Jersey","95,405","94,610",-0.83
".Cumberland County, New Jersey","151,347","152,326",0.65
".Essex County, New Jersey","849,724","851,117",0.16
".Gloucester County, New Jersey","306,767","308,423",0.54
".Hudson County, New Jersey","702,381","705,472",0.44
".Hunterdon County, New Jersey","129,805","130,183",0.29
".Mercer County, New Jersey","380,779","381,671",0.23
".Middlesex County, New Jersey","861,094","863,623",0.29
".Monmouth County, New Jersey","644,228","642,799",-0.22
".Morris County, New Jersey","511,219","514,423",0.63
".Ocean County, New Jersey","655,663","659,197",0.54
".Passaic County, New Jersey","513,634","513,395",-0.05
".Salem County, New Jersey","65,157","65,338",0.28
".Somerset County, New Jersey","347,047","348,842",0.52
".Sussex County, New Jersey","145,575","146,132",0.38
".Union County, New Jersey","570,417","572,726",0.40
".Warren County, New Jersey","110,903","111,252",0.31
".Bernalillo County, New Mexico","672,957","671,586",-0.20
".Catron County, New Mexico","3,793","3,825",0.84
".Chaves County, New Mexico","63,892","63,561",-0.52
".Cibola County, New Mexico","26,871","26,780",-0.34
".Colfax County, New Mexico","12,272","12,255",-0.14
".Curry County, New Mexico","47,430","47,222",-0.44
".De Baca County, New Mexico","1,692","1,657",-2.07
".Doña Ana County, New Mexico","223,530","225,210",0.75
".Eddy County, New Mexico","60,203","60,275",0.12
".Grant County, New Mexico","27,693","27,472",-0.80
".Guadalupe County, New Mexico","4,316","4,292",-0.56
".Harding County, New Mexico",621,624,0.48
".Hidalgo County, New Mexico","4,011","3,965",-1.15
".Lea County, New Mexico","72,343","72,101",-0.33
".Lincoln County, New Mexico","20,343","20,029",-1.54
".Los Alamos County, New Mexico","19,273","19,444",0.89
".Luna County, New Mexico","25,693","25,316",-1.47
".McKinley County, New Mexico","69,931","68,797",-1.62
".Mora County, New Mexico","4,147","4,123",-0.58
".Otero County, New Mexico","68,517","68,835",0.46
".Quay County, New Mexico","8,529","8,510",-0.22
".Rio Arriba County, New Mexico","39,991","39,876",-0.29
".Roosevelt County, New Mexico","18,858","18,787",-0.38
".Sandoval County, New Mexico","153,597","155,936",1.52
".San Juan County, New Mexico","120,569","120,675",0.09
".San Miguel County, New Mexico","26,902","26,668",-0.87
".Santa Fe County, New Mexico","155,761","155,956",0.13
".Sierra County, New Mexico","11,474","11,488",0.12
".Socorro County, New Mexico","16,111","15,963",-0.92
".Taos County, New Mexico","34,590","34,405",-0.53
".Torrance County, New Mexico","15,383","15,633",1.63
".Union County, New Mexico","3,982","3,964",-0.45
".Valencia County, New Mexico","78,201","79,141",1.20
".Albany County, New York","315,921","316,659",0.23
".Allegany County, New York","46,726","46,651",-0.16
".Bronx County, New York","1,381,808","1,356,476",-1.83
".Broome County, New York","197,258","196,077",-0.60
".Cattaraugus County, New York","76,050","75,600",-0.59
".Cayuga County, New York","74,679","74,485",-0.26
".Chautauqua County, New York","125,344","124,891",-0.36
".Chemung County, New York","81,641","81,325",-0.39
".Chenango County, New York","46,331","45,920",-0.89
".Clinton County, New York","78,037","78,115",0.10
".Columbia County, New York","61,108","60,470",-1.04
".Cortland County, New York","46,081","45,752",-0.71
".Delaware County, New York","44,774","44,410",-0.81
".Dutchess County, New York","297,609","297,150",-0.15
".Erie County, New York","948,423","946,147",-0.24
".Essex County, New York","36,763","36,775",0.03
".Franklin County, New York","46,393","46,502",0.23
".Fulton County, New York","52,256","52,234",-0.04
".Genesee County, New York","57,398","57,529",0.23
".Greene County, New York","47,345","47,062",-0.60
".Hamilton County, New York","5,121","5,082",-0.76
".Herkimer County, New York","59,584","59,484",-0.17
".Jefferson County, New York","115,461","114,787",-0.58
".Kings County, New York","2,589,531","2,561,225",-1.09
".Lewis County, New York","26,595","26,548",-0.18
".Livingston County, New York","61,340","61,158",-0.30
".Madison County, New York","67,054","66,921",-0.20
".Monroe County, New York","750,887","748,482",-0.32
".Montgomery County, New York","49,333","49,368",0.07
".Nassau County, New York","1,385,294","1,381,715",-0.26
".New York County, New York","1,594,543","1,597,451",0.18
".Niagara County, New York","210,467","209,457",-0.48
".Oneida County, New York","228,358","227,555",-0.35
".Onondaga County, New York","469,728","467,873",-0.39
".Ontario County, New York","112,481","112,494",0.01
".Orange County, New York","406,491","407,470",0.24
".Orleans County, New York","39,163","39,124",-0.10
".Oswego County, New York","118,239","118,162",-0.07
".Otsego County, New York","60,409","60,126",-0.47
".Putnam County, New York","98,312","98,060",-0.26
".Queens County, New York","2,278,558","2,252,196",-1.16
".Rensselaer County, New York","159,421","159,305",-0.07
".Richmond County, New York","491,358","490,687",-0.14
".Rockland County, New York","340,357","340,807",0.13
".St. Lawrence County, New York","107,089","106,940",-0.14
".Saratoga County, New York","238,468","238,711",0.10
".Schenectady County, New York","159,694","159,902",0.13
".Schoharie County, New York","30,091","30,105",0.05
".Schuyler County, New York","17,609","17,507",-0.58
".Seneca County, New York","32,586","32,349",-0.73
".Steuben County, New York","92,505","92,162",-0.37
".Suffolk County, New York","1,527,974","1,523,170",-0.31
".Sullivan County, New York","79,735","79,920",0.23
".Tioga County, New York","47,766","47,715",-0.11
".Tompkins County, New York","104,299","103,558",-0.71
".Ulster County, New York","182,320","182,333",0.01
".Warren County, New York","65,427","65,380",-0.07
".Washington County, New York","60,810","60,047",-1.25
".Wayne County, New York","90,958","90,829",-0.14
".Westchester County, New York","991,736","990,817",-0.09
".Wyoming County, New York","39,601","39,532",-0.17
".Yates County, New York","24,502","24,472",-0.12
".Alamance County, North Carolina","176,618","179,165",1.44
".Alexander County, North Carolina","36,316","36,473",0.43
".Alleghany County, North Carolina","11,193","11,342",1.33
".Anson County, North Carolina","21,958","21,897",-0.28
".Ashe County, North Carolina","27,062","27,063",0.00
".Avery County, North Carolina","17,541","17,561",0.11
".Beaufort County, North Carolina","44,400","44,481",0.18
".Bertie County, North Carolina","17,068","16,922",-0.86
".Bladen County, North Carolina","29,391","29,484",0.32
".Brunswick County, North Carolina","152,908","159,964",4.61
".Buncombe County, North Carolina","273,790","275,901",0.77
".Burke County, North Carolina","87,972","88,338",0.42
".Cabarrus County, North Carolina","235,909","240,016",1.74
".Caldwell County, North Carolina","80,347","80,574",0.28
".Camden County, North Carolina","11,090","11,137",0.42
".Carteret County, North Carolina","69,326","69,615",0.42
".Caswell County, North Carolina","22,431","22,807",1.68
".Catawba County, North Carolina","163,167","164,645",0.91
".Chatham County, North Carolina","79,939","81,624",2.11
".Cherokee County, North Carolina","29,459","29,959",1.70
".Chowan County, North Carolina","13,898","13,891",-0.05
".Clay County, North Carolina","11,615","11,864",2.14
".Cleveland County, North Carolina","100,653","101,378",0.72
".Columbus County, North Carolina","50,075","50,121",0.09
".Craven County, North Carolina","101,087","102,391",1.29
".Cumberland County, North Carolina","336,781","337,890",0.33
".Currituck County, North Carolina","31,008","31,593",1.89
".Dare County, North Carolina","37,987","38,110",0.32
".Davidson County, North Carolina","172,380","174,804",1.41
".Davie County, North Carolina","44,115","44,599",1.10
".Duplin County, North Carolina","48,934","49,520",1.20
".Durham County, North Carolina","333,292","336,892",1.08
".Edgecombe County, North Carolina","48,389","48,832",0.92
".Forsyth County, North Carolina","389,661","392,921",0.84
".Franklin County, North Carolina","74,400","77,001",3.50
".Gaston County, North Carolina","233,970","237,242",1.40
".Gates County, North Carolina","10,370","10,343",-0.26
".Graham County, North Carolina","8,032","8,052",0.25
".Granville County, North Carolina","61,702","62,192",0.79
".Greene County, North Carolina","20,367","20,530",0.80
".Guilford County, North Carolina","546,457","549,866",0.62
".Halifax County, North Carolina","47,711","47,298",-0.87
".Harnett County, North Carolina","138,478","141,477",2.17
".Haywood County, North Carolina","62,615","62,969",0.57
".Henderson County, North Carolina","118,298","119,230",0.79
".Hertford County, North Carolina","19,634","19,453",-0.92
".Hoke County, North Carolina","53,691","54,446",1.41
".Hyde County, North Carolina","4,656","4,607",-1.05
".Iredell County, North Carolina","195,874","199,710",1.96
".Jackson County, North Carolina","43,922","44,574",1.48
".Johnston County, North Carolina","234,902","241,955",3.00
".Jones County, North Carolina","9,219","9,401",1.97
".Lee County, North Carolina","65,543","67,059",2.31
".Lenoir County, North Carolina","54,499","54,895",0.73
".Lincoln County, North Carolina","93,108","95,675",2.76
".McDowell County, North Carolina","44,755","44,893",0.31
".Macon County, North Carolina","37,969","38,412",1.17
".Madison County, North Carolina","21,881","22,071",0.87
".Martin County, North Carolina","21,478","21,447",-0.14
".Mecklenburg County, North Carolina","1,144,075","1,163,701",1.72
".Mitchell County, North Carolina","15,048","14,999",-0.33
".Montgomery County, North Carolina","25,841","26,085",0.94
".Moore County, North Carolina","105,491","106,898",1.33
".Nash County, North Carolina","95,820","96,551",0.76
".New Hanover County, North Carolina","235,784","238,852",1.30
".Northampton County, North Carolina","16,827","16,715",-0.67
".Onslow County, North Carolina","209,031","213,676",2.22
".Orange County, North Carolina","150,253","150,626",0.25
".Pamlico County, North Carolina","12,234","12,423",1.54
".Pasquotank County, North Carolina","41,168","41,444",0.67
".Pender County, North Carolina","65,698","68,521",4.30
".Perquimans County, North Carolina","13,221","13,377",1.18
".Person County, North Carolina","39,343","39,737",1.00
".Pitt County, North Carolina","173,610","175,119",0.87
".Polk County, North Carolina","20,012","20,060",0.24
".Randolph County, North Carolina","146,196","147,458",0.86
".Richmond County, North Carolina","42,573","42,324",-0.58
".Robeson County, North Carolina","116,466","117,365",0.77
".Rockingham County, North Carolina","91,966","92,518",0.60
".Rowan County, North Carolina","149,673","151,661",1.33
".Rutherford County, North Carolina","64,945","65,507",0.87
".Sampson County, North Carolina","59,027","59,601",0.97
".Scotland County, North Carolina","34,350","34,376",0.08
".Stanly County, North Carolina","64,231","65,699",2.29
".Stokes County, North Carolina","45,136","45,532",0.88
".Surry County, North Carolina","71,482","71,462",-0.03
".Swain County, North Carolina","13,936","13,916",-0.14
".Transylvania County, North Carolina","33,373","33,549",0.53
".Tyrrell County, North Carolina","3,473","3,461",-0.35
".Union County, North Carolina","249,172","256,452",2.92
".Vance County, North Carolina","42,154","42,301",0.35
".Wake County, North Carolina","1,170,778","1,190,275",1.67
".Warren County, North Carolina","18,677","18,836",0.85
".Washington County, North Carolina","10,776","10,713",-0.58
".Watauga County, North Carolina","55,013","54,748",-0.48
".Wayne County, North Carolina","117,449","118,686",1.05
".Wilkes County, North Carolina","65,791","66,013",0.34
".Wilson County, North Carolina","78,306","78,970",0.85
".Yadkin County, North Carolina","37,507","37,774",0.71
".Yancey County, North Carolina","18,768","18,938",0.91
".Adams County, North Dakota","2,133","2,163",1.41
".Barnes County, North Dakota","10,761","10,726",-0.33
".Benson County, North Dakota","5,772","5,745",-0.47
".Billings County, North Dakota","1,025","1,034",0.88
".Bottineau County, North Dakota","6,384","6,349",-0.55
".Bowman County, North Dakota","2,899","2,867",-1.10
".Burke County, North Dakota","2,132","2,134",0.09
".Burleigh County, North Dakota","99,396","100,012",0.62
".Cass County, North Dakota","192,713","196,362",1.89
".Cavalier County, North Dakota","3,608","3,596",-0.33
".Dickey County, North Dakota","4,928","4,900",-0.57
".Divide County, North Dakota","2,169","2,135",-1.57
".Dunn County, North Dakota","3,994","4,019",0.63
".Eddy County, North Dakota","2,307","2,263",-1.91
".Emmons County, North Dakota","3,254","3,224",-0.92
".Foster County, North Dakota","3,380","3,309",-2.10
".Golden Valley County, North Dakota","1,746","1,743",-0.17
".Grand Forks County, North Dakota","72,421","72,708",0.40
".Grant County, North Dakota","2,238","2,215",-1.03
".Griggs County, North Dakota","2,249","2,248",-0.04
".Hettinger County, North Dakota","2,411","2,415",0.17
".Kidder County, North Dakota","2,381","2,342",-1.64
".LaMoure County, North Dakota","4,076","4,096",0.49
".Logan County, North Dakota","1,838","1,869",1.69
".McHenry County, North Dakota","5,195","5,131",-1.23
".McIntosh County, North Dakota","2,495","2,488",-0.28
".McKenzie County, North Dakota","13,889","14,252",2.61
".McLean County, North Dakota","9,858","9,832",-0.26
".Mercer County, North Dakota","8,327","8,309",-0.22
".Morton County, North Dakota","33,705","33,895",0.56
".Mountrail County, North Dakota","9,241","9,383",1.54
".Nelson County, North Dakota","2,999","2,991",-0.27
".Oliver County, North Dakota","1,862","1,879",0.91
".Pembina County, North Dakota","6,745","6,661",-1.25
".Pierce County, North Dakota","3,931","3,902",-0.74
".Ramsey County, North Dakota","11,516","11,463",-0.46
".Ransom County, North Dakota","5,647","5,603",-0.78
".Renville County, North Dakota","2,250","2,279",1.29
".Richland County, North Dakota","16,574","16,558",-0.10
".Rolette County, North Dakota","11,867","11,728",-1.17
".Sargent County, North Dakota","3,804","3,776",-0.74
".Sheridan County, North Dakota","1,286","1,266",-1.56
".Sioux County, North Dakota","3,686","3,643",-1.17
".Slope County, North Dakota",682,674,-1.17
".Stark County, North Dakota","32,718","33,001",0.86
".Steele County, North Dakota","1,793","1,782",-0.61
".Stutsman County, North Dakota","21,476","21,392",-0.39
".Towner County, North Dakota","2,060","2,030",-1.46
".Traill County, North Dakota","7,955","7,908",-0.59
".Walsh County, North Dakota","10,460","10,305",-1.48
".Ward County, North Dakota","68,788","68,332",-0.66
".Wells County, North Dakota","3,922","3,876",-1.17
".Williams County, North Dakota","37,966","39,113",3.02
".Adams County, Ohio","27,459","27,521",0.23
".Allen County, Ohio","101,097","100,838",-0.26
".Ashland County, Ohio","52,024","52,190",0.32
".Ashtabula County, Ohio","96,960","96,845",-0.12
".Athens County, Ohio","60,881","62,706",3.00
".Auglaize County, Ohio","45,946","46,050",0.23
".Belmont County, Ohio","65,495","64,918",-0.88
".Brown County, Ohio","43,700","43,777",0.18
".Butler County, Ohio","389,728","393,043",0.85
".Carroll County, Ohio","26,686","26,758",0.27
".Champaign County, Ohio","38,743","38,845",0.26
".Clark County, Ohio","134,732","134,610",-0.09
".Clermont County, Ohio","210,679","211,972",0.61
".Clinton County, Ohio","41,890","41,938",0.11
".Columbiana County, Ohio","100,569","100,182",-0.38
".Coshocton County, Ohio","36,615","36,869",0.69
".Crawford County, Ohio","41,509","41,529",0.05
".Cuyahoga County, Ohio","1,236,994","1,233,088",-0.32
".Darke County, Ohio","51,526","51,415",-0.22
".Defiance County, Ohio","38,128","38,315",0.49
".Delaware County, Ohio","226,526","231,636",2.26
".Erie County, Ohio","74,514","74,035",-0.64
".Fairfield County, Ohio","162,956","165,360",1.48
".Fayette County, Ohio","28,832","28,817",-0.05
".Franklin County, Ohio","1,321,730","1,326,063",0.33
".Fulton County, Ohio","42,158","42,007",-0.36
".Gallia County, Ohio","29,030","28,986",-0.15
".Geauga County, Ohio","95,491","95,407",-0.09
".Greene County, Ohio","169,027","169,691",0.39
".Guernsey County, Ohio","38,060","38,089",0.08
".Hamilton County, Ohio","824,721","827,058",0.28
".Hancock County, Ohio","74,774","74,704",-0.09
".Hardin County, Ohio","30,391","30,368",-0.08
".Harrison County, Ohio","14,351","14,159",-1.34
".Henry County, Ohio","27,526","27,520",-0.02
".Highland County, Ohio","43,426","43,614",0.43
".Hocking County, Ohio","27,818","27,540",-1.00
".Holmes County, Ohio","44,375","44,386",0.02
".Huron County, Ohio","58,219","58,199",-0.03
".Jackson County, Ohio","32,611","32,606",-0.02
".Jefferson County, Ohio","64,273","64,026",-0.38
".Knox County, Ohio","63,196","63,320",0.20
".Lake County, Ohio","231,736","231,640",-0.04
".Lawrence County, Ohio","56,572","56,118",-0.80
".Licking County, Ohio","181,765","183,201",0.79
".Logan County, Ohio","46,062","46,057",-0.01
".Lorain County, Ohio","316,031","317,910",0.59
".Lucas County, Ohio","426,719","425,484",-0.29
".Madison County, Ohio","43,581","44,602",2.34
".Mahoning County, Ohio","225,922","225,596",-0.14
".Marion County, Ohio","64,609","64,851",0.37
".Medina County, Ohio","183,489","184,042",0.30
".Meigs County, Ohio","21,961","21,767",-0.88
".Mercer County, Ohio","42,424","42,439",0.04
".Miami County, Ohio","110,213","110,876",0.60
".Monroe County, Ohio","13,215","13,153",-0.47
".Montgomery County, Ohio","533,474","533,796",0.06
".Morgan County, Ohio","13,669","13,646",-0.17
".Morrow County, Ohio","35,336","35,595",0.73
".Muskingum County, Ohio","86,114","86,305",0.22
".Noble County, Ohio","14,325","14,311",-0.10
".Ottawa County, Ohio","39,968","39,803",-0.41
".Paulding County, Ohio","18,762","18,706",-0.30
".Perry County, Ohio","35,471","35,551",0.23
".Pickaway County, Ohio","60,007","61,086",1.80
".Pike County, Ohio","27,012","27,001",-0.04
".Portage County, Ohio","161,742","162,665",0.57
".Preble County, Ohio","40,574","40,556",-0.04
".Putnam County, Ohio","34,330","34,199",-0.38
".Richland County, Ohio","125,261","125,064",-0.16
".Ross County, Ohio","76,508","76,501",-0.01
".Sandusky County, Ohio","58,567","58,709",0.24
".Scioto County, Ohio","72,189","71,969",-0.30
".Seneca County, Ohio","54,534","54,527",-0.01
".Shelby County, Ohio","47,684","47,765",0.17
".Stark County, Ohio","372,785","372,716",-0.02
".Summit County, Ohio","535,769","535,733",-0.01
".Trumbull County, Ohio","200,726","200,373",-0.18
".Tuscarawas County, Ohio","91,971","91,874",-0.11
".Union County, Ohio","66,876","69,637",4.13
".Van Wert County, Ohio","28,804","28,704",-0.35
".Vinton County, Ohio","12,577","12,474",-0.82
".Warren County, Ohio","249,735","252,148",0.97
".Washington County, Ohio","58,868","58,577",-0.49
".Wayne County, Ohio","116,552","116,510",-0.04
".Williams County, Ohio","36,648","36,591",-0.16
".Wood County, Ohio","131,642","132,650",0.77
".Wyandot County, Ohio","21,552","21,457",-0.44
".Adair County, Oklahoma","19,516","19,627",0.57
".Alfalfa County, Oklahoma","5,689","5,673",-0.28
".Atoka County, Oklahoma","14,327","14,525",1.38
".Beaver County, Oklahoma","5,019","5,018",-0.02
".Beckham County, Oklahoma","21,976","22,042",0.30
".Blaine County, Oklahoma","8,445","8,539",1.11
".Bryan County, Oklahoma","48,038","48,967",1.93
".Caddo County, Oklahoma","26,237","26,214",-0.09
".Canadian County, Oklahoma","169,254","175,829",3.88
".Carter County, Oklahoma","48,336","48,596",0.54
".Cherokee County, Oklahoma","48,074","48,185",0.23
".Choctaw County, Oklahoma","14,407","14,276",-0.91
".Cimarron County, Oklahoma","2,233","2,191",-1.88
".Cleveland County, Oklahoma","299,484","301,193",0.57
".Coal County, Oklahoma","5,291","5,266",-0.47
".Comanche County, Oklahoma","122,225","121,574",-0.53
".Cotton County, Oklahoma","5,449","5,427",-0.40
".Craig County, Oklahoma","14,176","14,494",2.24
".Creek County, Oklahoma","72,686","73,332",0.89
".Custer County, Oklahoma","28,039","28,266",0.81
".Delaware County, Oklahoma","41,480","41,703",0.54
".Dewey County, Oklahoma","4,404","4,286",-2.68
".Ellis County, Oklahoma","3,683","3,648",-0.95
".Garfield County, Oklahoma","61,951","62,023",0.12
".Garvin County, Oklahoma","25,771","25,865",0.36
".Grady County, Oklahoma","56,648","57,375",1.28
".Grant County, Oklahoma","4,122","4,083",-0.95
".Greer County, Oklahoma","5,546","5,466",-1.44
".Harmon County, Oklahoma","2,416","2,392",-0.99
".Harper County, Oklahoma","3,165","3,190",0.79
".Haskell County, Oklahoma","11,667","11,832",1.41
".Hughes County, Oklahoma","13,434","13,436",0.01
".Jackson County, Oklahoma","24,659","24,669",0.04
".Jefferson County, Oklahoma","5,408","5,347",-1.13
".Johnston County, Oklahoma","10,346","10,216",-1.26
".Kay County, Oklahoma","43,738","43,641",-0.22
".Kingfisher County, Oklahoma","15,228","15,481",1.66
".Kiowa County, Oklahoma","8,480","8,398",-0.97
".Latimer County, Oklahoma","9,556","9,526",-0.31
".Le Flore County, Oklahoma","49,002","49,596",1.21
".Lincoln County, Oklahoma","34,134","34,562",1.25
".Logan County, Oklahoma","51,924","53,029",2.13
".Love County, Oklahoma","10,174","10,296",1.20
".McClain County, Oklahoma","45,410","47,072",3.66
".McCurtain County, Oklahoma","30,773","30,660",-0.37
".McIntosh County, Oklahoma","19,403","19,603",1.03
".Major County, Oklahoma","7,536","7,581",0.60
".Marshall County, Oklahoma","15,921","15,970",0.31
".Mayes County, Oklahoma","39,570","39,889",0.81
".Murray County, Oklahoma","13,681","13,754",0.53
".Muskogee County, Oklahoma","66,307","66,677",0.56
".Noble County, Oklahoma","10,845","10,832",-0.12
".Nowata County, Oklahoma","9,413","9,438",0.27
".Okfuskee County, Oklahoma","11,227","11,300",0.65
".Oklahoma County, Oklahoma","803,103","808,866",0.72
".Okmulgee County, Oklahoma","37,011","37,035",0.06
".Osage County, Oklahoma","45,852","46,130",0.61
".Ottawa County, Oklahoma","30,329","30,287",-0.14
".Pawnee County, Oklahoma","15,681","15,864",1.17
".Payne County, Oklahoma","82,701","83,352",0.79
".Pittsburg County, Oklahoma","43,476","43,479",0.01
".Pontotoc County, Oklahoma","38,032","38,396",0.96
".Pottawatomie County, Oklahoma","73,351","73,791",0.60
".Pushmataha County, Oklahoma","10,709","10,800",0.85
".Roger Mills County, Oklahoma","3,337","3,295",-1.26
".Rogers County, Oklahoma","99,060","100,248",1.20
".Seminole County, Oklahoma","23,464","23,565",0.43
".Sequoyah County, Oklahoma","39,801","40,291",1.23
".Stephens County, Oklahoma","43,616","44,014",0.91
".Texas County, Oklahoma","20,505","20,371",-0.65
".Tillman County, Oklahoma","6,971","6,869",-1.46
".Tulsa County, Oklahoma","677,061","682,868",0.86
".Wagoner County, Oklahoma","86,697","89,280",2.98
".Washington County, Oklahoma","53,238","53,706",0.88
".Washita County, Oklahoma","10,736","10,736",0.00
".Woods County, Oklahoma","8,602","8,564",-0.44
".Woodward County, Oklahoma","20,015","19,947",-0.34
".Baker County, Oregon","16,937","16,912",-0.15
".Benton County, Oregon","97,661","97,713",0.05
".Clackamas County, Oregon","423,118","423,173",0.01
".Clatsop County, Oregon","41,652","41,102",-1.32
".Columbia County, Oregon","53,607","53,880",0.51
".Coos County, Oregon","64,923","64,212",-1.10
".Crook County, Oregon","26,377","26,952",2.18
".Curry County, Oregon","23,613","23,296",-1.34
".Deschutes County, Oregon","206,483","208,513",0.98
".Douglas County, Oregon","112,290","112,435",0.13
".Gilliam County, Oregon","2,008","2,026",0.90
".Grant County, Oregon","7,225","7,215",-0.14
".Harney County, Oregon","7,532","7,440",-1.22
".Hood River County, Oregon","24,035","23,745",-1.21
".Jackson County, Oregon","221,669","220,768",-0.41
".Jefferson County, Oregon","25,324","25,454",0.51
".Josephine County, Oregon","87,800","87,821",0.02
".Klamath County, Oregon","70,190","70,003",-0.27
".Lake County, Oregon","8,373","8,293",-0.96
".Lane County, Oregon","382,181","381,181",-0.26
".Lincoln County, Oregon","50,752","50,821",0.14
