,state_abv,county,housing_yearly,food_yearly,transportation_yearly,healthcare_yearly,misc_yearly,childcare_yearly,taxes_yearly,median_family_income,pct_diff,pct_diff_binary
233,CA,Siskiyou County,13106.4,11281.2,18876.0,18739.2,8634.0,14344.8,13664.4,67908.0,-2.01,1
234,CA,Solano County,26472.0,11281.2,18022.8,16182.0,13365.6,17937.6,21055.2,110159.0,0.07,0
235,CA,Sonoma County,29577.6,13336.8,19042.8,16182.0,15192.0,20964.0,25790.4,119780.0,-0.18,1
236,CA,Stanislaus County,18344.4,11166.0,16804.8,14547.6,10450.8,15120.0,14234.4,83732.0,0.04,0
237,CA,Sutter County,18068.4,10789.2,17296.8,15930.0,10216.8,15559.2,14818.8,83847.0,-0.63,1
238,CA,Tehama County,14077.2,10617.6,18967.2,18739.2,8743.2,14140.8,13749.6,73102.0,-0.62,1
239,CA,Trinity County,12334.8,11487.6,20461.2,18739.2,8436.0,14205.6,13972.8,61905.0,-0.68,1
240,CA,Tulare County,14814.0,10472.4,18013.2,14547.6,8953.2,13941.6,11888.4,67525.0,0.33,0
241,CA,Tuolumne County,15254.4,12295.2,18702.0,18739.2,9753.6,14308.8,15288.0,91287.0,-0.7,1
242,CA,Ventura County,32251.2,11660.4,19467.6,15849.6,15544.8,20642.4,26218.8,116726.0,-0.39,1
243,CA,Yolo County,24528.0,11574.0,17431.2,15930.0,12782.4,20743.2,21022.8,111069.0,-0.66,1
244,CA,Yuba County,16412.4,9895.2,18076.8,15930.0,9314.4,15484.8,13735.2,76321.0,1.62,0
245,CO,Adams County,23022.0,10761.6,17659.2,10897.2,11960.4,22077.6,18972.0,98225.0,1.11,0
246,CO,Alamosa County,12459.6,12295.2,17358.0,14808.0,8764.8,13704.0,12954.0,65720.0,0.41,0
247,CO,Arapahoe County,24368.4,11515.2,16492.8,10897.2,12704.4,22077.6,19508.4,114803.0,-0.03,1
248,CO,Archuleta County,16053.6,12700.8,18934.8,14816.4,10179.6,13704.0,15384.0,78896.0,1.43,0
249,CO,Baca County,11148.0,8882.4,20346.0,14808.0,7093.2,10377.6,10710.0,65735.0,-2.65,1
250,CO,Bent County,11115.6,10328.4,18224.4,14808.0,7593.6,10377.6,10610.4,53500.0,4.45,0
251,CO,Boulder County,24939.6,13395.6,16734.0,11938.8,13572.0,23080.8,21435.6,136591.0,-0.16,1
252,CO,Broomfield County,28411.2,11949.6,17107.2,10897.2,14288.4,22077.6,21763.2,154023.0,0.87,0
253,CO,Chaffee County,15343.2,10704.0,18368.4,14808.0,9222.0,16159.2,14785.2,83786.0,1.74,0
254,CO,Cheyenne County,11053.2,9027.6,20902.8,14808.0,7107.6,10377.6,10909.2,88125.0,-0.23,1
255,CO,Clear Creek County,17325.6,12122.4,20479.2,10897.2,10424.4,22077.6,17956.8,123354.0,-2.35,1
256,CO,Conejos County,10783.2,11920.8,20811.6,14808.0,8037.6,10377.6,12042.0,62375.0,-0.87,1
257,CO,Costilla County,11971.2,12034.8,19772.4,14808.0,8498.4,10377.6,12278.4,49120.0,0.36,0
258,CO,Crowley County,14628.0,10414.8,20445.6,14808.0,8866.8,10377.6,12938.4,62143.0,0.16,0
259,CO,Custer County,12728.4,10414.8,20108.4,14808.0,8193.6,13704.0,13150.8,72297.0,3.69,0
260,CO,Delta County,13710.0,10472.4,18926.4,14816.4,8562.0,13704.0,13225.2,72437.0,0.59,0
261,CO,Denver County,23413.2,12325.2,14560.8,10897.2,12651.6,23080.8,19191.6,109682.0,0.44,0
262,CO,Dolores County,12006.0,10675.2,21280.8,14816.4,8031.6,10377.6,12162.0,91985.0,2.15,0
263,CO,Douglas County,28788.0,12352.8,18471.6,10897.2,14565.6,22077.6,22610.4,158102.0,2.12,0
264,CO,Eagle County,25174.8,13105.2,20109.6,14816.4,13555.2,16788.0,21381.6,114344.0,-1.52,1
265,CO,El Paso County,19890.0,11137.2,16387.2,12333.6,10986.0,22077.6,17830.8,98645.0,0.49,0
266,CO,Elbert County,19251.6,11252.4,21908.4,10897.2,10801.2,22077.6,18902.4,136020.0,3.46,0
267,CO,Fremont County,14109.6,10414.8,17106.0,14808.0,8684.4,13704.0,12822.0,73966.0,1.41,0
268,CO,Garfield County,18080.4,10964.4,18598.8,14816.4,10285.2,16159.2,16275.6,96416.0,0.72,0
269,CO,Gilpin County,19230.0,11949.6,21036.0,10897.2,11040.0,22077.6,18930.0,116235.0,0.68,0
270,CO,Grand County,15904.8,14030.4,20079.6,14816.4,10600.8,16788.0,17444.4,104579.0,1.28,0
271,CO,Gunnison County,16684.8,10384.8,18318.0,14816.4,9584.4,16159.2,15266.4,113112.0,0.01,0
272,CO,Hinsdale County,12784.8,11629.2,21861.6,14816.4,8644.8,16159.2,15207.6,73977.0,-0.78,1
273,CO,Huerfano County,12397.2,10531.2,18961.2,14808.0,8116.8,10377.6,11503.2,65211.0,-0.59,1
274,CO,Jackson County,11154.0,14030.4,19896.0,14816.4,8916.0,13704.0,14056.8,53750.0,-0.38,1
275,CO,Jefferson County,24356.4,12007.2,17112.0,10897.2,12872.4,22077.6,19944.0,127276.0,0.1,0
276,CO,Kiowa County,11680.8,10213.2,20019.6,14808.0,7750.8,10377.6,11364.0,60000.0,-3.49,1
277,CO,Kit Carson County,13242.0,9748.8,19279.2,14808.0,8139.6,13704.0,12750.0,72062.0,0.16,0
278,CO,La Plata County,19162.8,12438.0,19563.6,14816.4,11190.0,16159.2,17823.6,104101.0,-0.26,1
279,CO,Lake County,13261.2,14407.2,18235.2,14816.4,9796.8,16159.2,15528.0,98158.0,0.26,0
280,CO,Larimer County,20815.2,11803.2,17346.0,13602.0,11548.8,22077.6,19242.0,112985.0,0.87,0
281,CO,Las Animas County,12944.4,10384.8,18128.4,14808.0,8259.6,10377.6,11437.2,63730.0,0.26,0
282,CO,Lincoln County,12618.0,11487.6,19491.6,14808.0,8533.2,10377.6,12201.6,89519.0,-0.54,1
283,CO,Logan County,13488.0,9604.8,18415.2,14808.0,8176.8,13704.0,12592.8,79579.0,-0.83,1
284,CO,Mesa County,14218.8,10761.6,16470.0,13114.8,8844.0,13999.2,12374.4,83034.0,0.73,0
285,CO,Mineral County,15271.2,12524.4,21753.6,14808.0,9841.2,16159.2,16790.4,67344.0,1.4,0
286,CO,Moffat County,13407.6,13771.2,17553.6,14816.4,9621.6,16159.2,15049.2,79722.0,0.92,0
287,CO,Montezuma County,13981.2,10675.2,18591.6,14816.4,8732.4,13704.0,13286.4,72887.0,0.24,0
288,CO,Montrose County,14270.4,11194.8,17650.8,14816.4,9015.6,13704.0,13416.0,78074.0,0.8,0
289,CO,Morgan County,13966.8,9748.8,18136.8,14808.0,8397.6,13704.0,12758.4,81066.0,0.88,0
290,CO,Otero County,11756.4,10213.2,17200.8,14808.0,7777.2,10377.6,10548.0,62013.0,-0.96,1
291,CO,Ouray County,20760.0,11368.8,21423.6,14816.4,11376.0,16159.2,18741.6,89070.0,1.43,0
292,CO,Park County,20623.2,13857.6,22261.2,10897.2,12210.0,22077.6,20832.0,107599.0,1.09,0
293,CO,Phillips County,12538.8,9604.8,19614.0,14808.0,7842.0,10377.6,11337.6,69659.0,0.63,0
294,CO,Pitkin County,23875.2,13598.4,19264.8,14816.4,13269.6,19953.6,21804.0,122870.0,-1.23,1
295,CO,Prowers County,11324.4,9114.0,18388.8,14808.0,7237.2,10377.6,10208.4,61755.0,-1.03,1
296,CO,Pueblo County,14458.8,10213.2,16213.2,13329.6,8734.8,13999.2,12169.2,73803.0,-0.03,1
297,CO,Rio Blanco County,12637.2,11337.6,19072.8,14816.4,8490.0,13704.0,13154.4,84716.0,0.31,0
298,CO,Rio Grande County,11757.6,10675.2,18598.8,14808.0,7944.0,13704.0,12337.2,81904.0,-1.31,1
299,CO,Routt County,21118.8,13480.8,19368.0,14816.4,12252.0,19953.6,20520.0,116203.0,-0.03,1
300,CO,Saguache County,11436.0,10414.8,19844.4,14808.0,7735.2,10377.6,11308.8,58552.0,0.92,0
301,CO,San Juan County,17660.4,12990.0,20040.0,14816.4,10850.4,16159.2,17538.0,72292.0,-0.5,1
302,CO,San Miguel County,21139.2,11079.6,20622.0,14816.4,11406.0,19953.6,19851.6,97472.0,-1.75,1
303,CO,Sedgwick County,10479.6,9807.6,20067.6,14808.0,7184.4,10377.6,10671.6,72031.0,0.57,0
304,CO,Summit County,25122.0,14233.2,20166.0,14816.4,13933.2,19953.6,22962.0,120716.0,-0.56,1
305,CO,Teller County,18044.4,11224.8,19641.6,12333.6,10363.2,22077.6,18114.0,88829.0,-0.98,1
306,CO,Washington County,12638.4,9748.8,19989.6,14808.0,7928.4,10377.6,11578.8,69648.0,0.17,0
307,CO,Weld County,18453.6,11023.2,18566.4,13008.0,10435.2,13999.2,15109.2,102620.0,2.62,0
308,CO,Yuma County,13790.4,9517.2,19830.0,14808.0,8252.4,10377.6,11923.2,71279.0,-0.33,1
309,DC,District of Columbia,22293.6,13711.2,12368.4,16138.8,12746.4,26517.6,23118.0,77957.0,1.2,0
310,DE,Kent County,16093.2,10270.8,17420.4,15690.0,9336.0,10728.0,13482.0,94024.0,1.08,0
311,DE,New Castle County,18278.4,11368.8,16932.0,15690.0,10497.6,14181.6,16214.4,76750.0,0.58,0
312,DE,Sussex County,14136.0,11368.8,18160.8,15690.0,9030.0,10728.0,13338.0,116607.0,2.75,0
313,FL,Alachua County,14940.0,12122.4,16044.0,15258.0,9582.0,10377.6,9464.4,74981.0,0.69,0
314,FL,Baker County,11464.8,9777.6,18662.4,15774.0,7521.6,9835.2,8054.4,69290.0,2.09,0
315,FL,Bay County,17413.2,11224.8,16560.0,14742.0,10138.8,9475.2,9760.8,56017.0,3.0,0
316,FL,Bradford County,11395.2,9777.6,17967.6,16310.4,7495.2,9480.0,7893.6,73043.0,2.06,0
317,FL,Brevard County,17929.2,11629.2,16434.0,13897.2,10466.4,11793.6,10540.8,73116.0,2.1,0
318,FL,Broward County,24672.0,12122.4,15600.0,13610.4,13028.4,13111.2,13558.8,58760.0,0.8,0
319,FL,Calhoun County,11253.6,9921.6,18570.0,14613.6,7496.4,12148.8,8324.4,64147.0,0.04,0
320,FL,Charlotte County,17106.0,11458.8,15535.2,13102.8,10113.6,12120.0,9831.6,56365.0,1.75,0
321,FL,Citrus County,12811.2,11194.8,15789.6,13602.0,8500.8,10168.8,7833.6,76810.0,2.58,0
322,FL,Clay County,17654.4,10993.2,17974.8,14124.0,10144.8,11764.8,10664.4,84294.0,2.56,0
323,FL,Collier County,23414.4,12613.2,16746.0,15271.2,12757.2,12223.2,13760.4,62544.0,1.71,0
324,FL,Columbia County,11614.8,10328.4,17581.2,15876.0,7770.0,10936.8,8347.2,43037.0,1.66,0
325,FL,DeSoto County,10972.8,10066.8,16797.6,15378.0,7449.6,11577.6,7848.0,46577.0,1.87,0
326,FL,Dixie County,10828.8,9921.6,17394.0,16530.0,7346.4,9998.4,7765.2,69770.0,2.02,0
327,FL,Duval County,16260.0,11252.4,15925.2,13639.2,9741.6,10219.2,9087.6,66620.0,1.36,0
328,FL,Escambia County,15174.0,10789.2,16387.2,15356.4,9192.0,10454.4,9210.0,64719.0,0.95,0
329,FL,Flagler County,18079.2,11920.8,17187.6,14361.6,10620.0,12664.8,11358.0,57064.0,3.69,0
330,FL,Franklin County,11392.8,9950.4,17294.4,15270.0,7557.6,7034.4,6828.0,52054.0,0.82,0
331,FL,Gadsden County,10177.2,9544.8,19468.8,14982.0,6982.8,7915.2,6963.6,51924.0,1.01,0
332,FL,Gilchrist County,10592.4,9921.6,19716.0,17722.8,7263.6,9086.4,8362.8,50058.0,3.08,0
333,FL,Glades County,11799.6,9403.2,17346.0,19012.8,7503.6,9475.2,8402.4,56889.0,2.59,0
334,FL,Gulf County,15098.4,11224.8,17863.2,14008.8,9320.4,9475.2,9058.8,52139.0,2.58,0
335,FL,Hamilton County,11019.6,10328.4,17359.2,20736.0,7557.6,8215.2,8629.2,50668.0,2.1,0
336,FL,Hardee County,11190.0,9315.6,17431.2,20004.0,7260.0,10111.2,8618.4,46288.0,0.42,0
337,FL,Hendry County,11335.2,9403.2,17086.8,16767.6,7341.6,6259.2,6733.2,58704.0,4.69,0
338,FL,Hernando County,18242.4,10875.6,16648.8,13560.0,10309.2,8829.6,9446.4,51051.0,2.84,0
339,FL,Highlands County,12489.6,10646.4,15678.0,14594.4,8192.4,9158.4,7418.4,74059.0,1.86,0
340,FL,Hillsborough County,21852.0,11515.2,15643.2,13632.0,11814.0,11438.4,11576.4,52453.0,1.46,0
341,FL,Holmes County,10857.6,9170.4,18103.2,15697.2,7092.0,8762.4,7154.4,71933.0,1.48,0
342,FL,Indian River County,16158.0,12034.8,16458.0,14415.6,9982.8,9770.4,9590.4,53543.0,1.51,0
343,FL,Jackson County,10729.2,9921.6,17464.8,15080.4,7311.6,9475.2,7238.4,62682.0,0.76,0
344,FL,Jefferson County,10030.8,11803.2,19228.8,14361.6,7729.2,9717.6,8008.8,61979.0,2.53,0
345,FL,Lafayette County,11575.2,10328.4,19107.6,17553.6,7756.8,10747.2,9061.2,67487.0,3.87,0
346,FL,Lake County,18582.0,11281.2,17053.2,14094.0,10573.2,7675.2,9627.6,71360.0,3.5,0
347,FL,Lee County,18795.6,11776.8,16194.0,15945.6,10825.2,11008.8,11206.8,79507.0,1.48,0
348,FL,Leon County,15819.6,11803.2,15906.0,13797.6,9780.0,10411.2,9218.4,47945.0,-0.12,1
349,FL,Levy County,10784.4,9921.6,17265.6,16506.0,7332.0,9057.6,7462.8,43173.0,2.86,0
350,FL,Liberty County,10488.0,9544.8,18484.8,15000.0,7095.6,10454.4,7484.4,49412.0,1.22,0
351,FL,Madison County,10905.6,10357.2,17712.0,15724.8,7527.6,8762.4,7490.4,73526.0,1.59,0
352,FL,Manatee County,19527.6,11833.2,16101.6,13844.4,11103.6,11575.2,11088.0,56045.0,2.78,0
353,FL,Marion County,14508.0,10848.0,15944.4,13032.0,8979.6,9770.4,8040.0,81306.0,3.41,0
354,FL,Martin County,18474.0,12728.4,16123.2,14170.8,11048.4,13341.6,11701.2,59423.0,0.82,0
355,FL,Miami-Dade County,24864.0,12295.2,14840.4,13524.0,13155.6,10569.6,12613.2,85818.0,0.52,0
356,FL,Monroe County,25754.4,14030.4,17847.6,21094.8,14086.8,12386.4,17472.0,83863.0,-1.23,1
357,FL,Nassau County,14823.6,12122.4,18405.6,16026.0,9538.8,12544.8,10920.0,78856.0,3.76,0
358,FL,Okaloosa County,17342.4,11629.2,16930.8,15014.4,10257.6,10833.6,10462.8,49806.0,0.92,0
359,FL,Okeechobee County,12291.6,10240.8,17073.6,15816.0,7977.6,11119.2,8422.8,69132.0,2.61,0
360,FL,Orange County,21238.8,11601.6,16156.8,14545.2,11626.8,11227.2,11700.0,58911.0,1.35,0
361,FL,Osceola County,20851.2,10789.2,17826.0,14114.4,11203.2,10209.6,11259.6,80472.0,3.61,0
362,FL,Palm Beach County,24446.4,12728.4,16044.0,13916.4,13162.8,14097.6,14238.0,67147.0,0.92,0
363,FL,Pasco County,20202.0,11397.6,16323.6,14258.4,11188.8,12052.8,11461.2,74354.0,3.92,0
364,FL,Pinellas County,21472.8,12092.4,14235.6,13898.4,11883.6,11517.6,11358.0,60078.0,-0.02,1
365,FL,Polk County,15303.6,10934.4,16627.2,14437.2,9290.4,8685.6,8616.0,47677.0,3.8,0
366,FL,Putnam County,10549.2,10213.2,16203.6,15229.2,7352.4,7905.6,6567.6,101984.0,1.63,0
367,FL,Santa Rosa County,17466.0,11601.6,18450.0,15210.0,10290.0,10351.2,10863.6,80031.0,2.5,0
368,FL,Sarasota County,21690.0,12757.2,15494.4,13780.8,12195.6,13999.2,12914.4,83472.0,1.4,0
369,FL,Seminole County,21574.8,11977.2,16106.4,14305.2,11880.0,13908.0,12768.0,72457.0,1.18,0
370,FL,St. Johns County,20599.2,12990.0,17766.0,13080.0,11890.8,14104.8,12993.6,63395.0,4.25,0
371,FL,St. Lucie County,19510.8,11137.2,16394.4,14422.8,10851.6,11256.0,10936.8,79213.0,4.1,0
372,FL,Sumter County,14005.2,11833.2,16431.6,13200.0,9147.6,10327.2,8575.2,54550.0,4.7,0
373,FL,Suwannee County,10713.6,10328.4,17898.0,15898.8,7448.4,9830.4,7749.6,51513.0,1.6,0
374,FL,Taylor County,11016.0,9574.8,17614.8,16994.4,7291.2,10111.2,7922.4,55160.0,1.26,0
375,FL,Union County,10488.0,9777.6,16747.2,19083.6,7176.0,8282.4,7598.4,64296.0,0.12,0
376,FL,Volusia County,16807.2,11368.8,15661.2,13978.8,9978.0,10075.2,9336.0,72819.0,1.84,0
377,FL,Wakulla County,13495.2,9950.4,19508.4,14205.6,8302.8,9969.6,8630.4,73704.0,3.64,0
378,FL,Walton County,14890.8,12670.8,18255.6,14880.0,9758.4,10708.8,10236.0,48283.0,3.54,0
379,FL,Washington County,10683.6,9170.4,18174.0,17139.6,7029.6,8935.2,7525.2,51471.0,0.78,0
380,GA,Appling County,10420.8,9720.0,18165.6,14332.8,7130.4,8299.2,9783.6,47158.0,0.11,0
381,GA,Atkinson County,10258.8,9373.2,18932.4,10506.0,6951.6,8299.2,8542.8,46992.0,1.63,0
382,GA,Bacon County,9796.8,9373.2,18026.4,10574.4,6788.4,8299.2,8074.8,52946.0,-0.44,1
383,GA,Baker County,10118.4,9256.8,18038.4,11913.6,6860.4,8299.2,8610.0,64543.0,-1.76,1
384,GA,Baldwin County,10335.6,10240.8,16360.8,11941.2,7287.6,9300.0,8902.8,57069.0,-0.54,1
385,GA,Banks County,10287.6,11689.2,18272.4,10662.0,7779.6,8299.2,9379.2,72049.0,2.31,0
386,GA,Barrow County,16053.6,11425.2,19870.8,14649.6,9729.6,10531.2,14589.6,67339.0,3.97,0
387,GA,Bartow County,15054.0,10531.2,18836.4,13456.8,9056.4,10531.2,12907.2,41122.0,1.97,0
388,GA,Ben Hill County,10233.6,10270.8,16848.0,10690.8,7258.8,8299.2,8316.0,51554.0,0.42,0
389,GA,Berrien County,10374.0,10270.8,17998.8,10690.8,7308.0,8299.2,8773.2,57825.0,1.95,0
390,GA,Bibb County,12555.6,10443.6,15271.2,12288.0,8144.4,10531.2,10155.6,57439.0,0.25,0
391,GA,Bleckley County,10302.0,9345.6,18054.0,12006.0,6956.4,8299.2,8770.8,51320.0,1.51,0
392,GA,Brantley County,10298.4,9459.6,18861.6,10856.4,6994.8,8553.6,8776.8,50521.0,1.05,0
393,GA,Brooks County,9249.6,10761.6,18102.0,10969.2,7084.8,8553.6,8692.8,87323.0,-0.24,1
394,GA,Bryan County,19354.8,11745.6,18997.2,13686.0,11012.4,10531.2,15781.2,58768.0,3.15,0
395,GA,Bulloch County,11746.8,9950.4,16240.8,13406.4,7683.6,9300.0,9871.2,48817.0,1.55,0
396,GA,Burke County,10192.8,8912.4,18792.0,13897.2,6762.0,8553.6,9456.0,55111.0,0.02,0
397,GA,Butts County,14130.0,10443.6,17524.8,13456.8,8698.8,10531.2,12075.6,41136.0,0.53,0
398,GA,Calhoun County,9969.6,10240.8,18140.4,11913.6,7154.4,8299.2,8989.2,64372.0,-0.31,1
399,GA,Camden County,13170.0,11079.6,17946.0,10574.4,8586.0,12456.0,11814.0,41114.0,2.01,0
400,GA,Candler County,10411.2,9950.4,17115.6,13406.4,7210.8,8299.2,9242.4,66175.0,0.88,0
401,GA,Carroll County,14616.0,10270.8,18963.6,14238.0,8811.6,8553.6,12183.6,69681.0,2.06,0
402,GA,Catoosa County,12573.6,10646.4,18103.2,13540.8,8221.2,10531.2,11643.6,50478.0,0.11,0
403,GA,Charlton County,10569.6,11194.8,18290.4,10574.4,7706.4,8299.2,9314.4,71959.0,1.14,0
404,GA,Chatham County,16803.6,11252.4,16414.8,13686.0,9936.0,10531.2,13390.8,51001.0,0.87,0
405,GA,Chattahoochee County,15838.8,10993.2,16311.6,13670.4,9500.4,8553.6,12078.0,47507.0,-0.97,1
406,GA,Chattooga County,10136.4,8997.6,16939.2,11100.0,6772.8,8299.2,7921.2,98967.0,1.04,0
407,GA,Cherokee County,21538.8,11368.8,19135.2,14052.0,11654.4,13972.8,18168.0,56667.0,1.92,0
408,GA,Clarke County,13180.8,11397.6,14872.8,14649.6,8702.4,10531.2,11590.8,27327.0,0.16,0
409,GA,Clay County,10420.8,9865.2,17875.2,11913.6,7183.2,8299.2,8973.6,54749.0,0.0,1
410,GA,Clayton County,16680.0,10066.8,17133.6,13456.8,9468.0,13972.8,14115.6,44875.0,-0.03,1
411,GA,Clinch County,10420.8,9459.6,17936.4,10690.8,7039.2,8299.2,8418.0,98035.0,1.0,0
412,GA,Cobb County,20721.6,12034.8,17064.0,13456.8,11599.2,13972.8,17098.8,48597.0,0.64,0
413,GA,Coffee County,9676.8,9373.2,17438.4,10506.0,6745.2,8299.2,7819.2,45292.0,0.16,0
414,GA,Colquitt County,9736.8,10328.4,17515.2,10690.8,7102.8,8299.2,8329.2,94540.0,0.74,0
415,GA,Columbia County,16918.8,10704.0,18994.8,15528.0,9778.8,10531.2,14726.4,48909.0,1.66,0
416,GA,Cook County,9984.0,10328.4,17822.4,10690.8,7189.2,8299.2,8541.6,88841.0,1.75,0
417,GA,Coweta County,18388.8,11194.8,19196.4,14052.0,10473.6,10531.2,15174.0,61324.0,1.97,0
418,GA,Crawford County,9511.2,13885.2,18363.6,12288.0,8282.4,8553.6,10702.8,44136.0,0.89,0
419,GA,Crisp County,9998.4,9488.4,16602.0,11913.6,6900.0,8299.2,8173.2,60363.0,-0.5,1
420,GA,Dade County,11439.6,9807.6,18364.8,13540.8,7524.0,8553.6,10130.4,80712.0,0.47,0
421,GA,Dawson County,17946.0,11312.4,20106.0,10942.8,10362.0,10531.2,14202.0,51326.0,5.11,0
422,GA,DeKalb County,19888.8,11745.6,15758.4,13456.8,11200.8,13972.8,16041.6,50540.0,0.16,0
423,GA,Decatur County,9921.6,9634.8,17305.2,10690.8,6924.0,8299.2,8054.4,79286.0,0.23,0
424,GA,Dodge County,9620.4,9345.6,17484.0,12006.0,6715.2,8299.2,8260.8,53103.0,-0.49,1
425,GA,Dooly County,9774.0,9488.4,18163.2,12006.0,6820.8,8299.2,8594.4,48077.0,3.74,0
426,GA,Dougherty County,11311.2,10240.8,14858.4,12195.6,7632.0,10531.2,9362.4,75781.0,-0.3,1
427,GA,Douglas County,18100.8,10675.2,18295.2,13456.8,10185.6,13972.8,15547.2,43365.0,1.16,0
428,GA,Early County,9955.2,10906.8,17886.0,10690.8,7384.8,8299.2,8806.8,55208.0,0.03,0
429,GA,Echols County,10162.8,10761.6,18355.2,10969.2,7407.6,8553.6,9169.2,82790.0,0.62,0
430,GA,Effingham County,14947.2,10098.0,19882.8,13686.0,8868.0,10531.2,13161.6,46372.0,3.63,0
431,GA,Elbert County,9878.4,9256.8,17816.4,14487.6,6774.0,8299.2,9241.2,45817.0,0.7,0
432,GA,Emanuel County,9764.4,8912.4,17413.2,13615.2,6610.8,8299.2,8640.0,52445.0,0.75,0
433,GA,Evans County,9799.2,9720.0,17142.0,13406.4,6909.6,8299.2,8838.0,62071.0,0.89,0
434,GA,Fannin County,10752.0,9950.4,17816.4,12738.0,7332.0,8299.2,9394.8,110872.0,0.86,0
435,GA,Fayette County,22468.8,11745.6,18882.0,14052.0,12114.0,13972.8,18723.6,61637.0,1.12,0
436,GA,Floyd County,12385.2,10098.0,16848.0,11382.0,7959.6,10531.2,10172.4,122239.0,0.68,0
437,GA,Forsyth County,24543.6,12007.2,19746.0,14052.0,12940.8,13972.8,20158.8,55374.0,2.09,0
438,GA,Franklin County,10052.4,10531.2,17210.4,10662.0,7286.4,8299.2,8467.2,98122.0,2.63,0
439,GA,Fulton County,20721.6,13220.4,15373.2,13456.8,12018.0,13972.8,17077.2,63727.0,0.5,0
440,GA,Gilmer County,11025.6,9604.8,18186.0,11100.0,7304.4,8299.2,8944.8,70410.0,1.41,0
441,GA,Glascock County,10315.2,8912.4,19389.6,15246.0,6806.4,8299.2,10040.4,68853.0,0.89,0
442,GA,Glynn County,13846.8,11425.2,16442.4,10856.4,8947.2,10531.2,11148.0,53086.0,1.21,0
443,GA,Gordon County,10590.0,9950.4,17491.2,11100.0,7273.2,9300.0,9014.4,54458.0,1.53,0
444,GA,Grady County,10507.2,9082.8,18025.2,10690.8,6936.0,8299.2,8300.4,71114.0,0.28,0
445,GA,Greene County,10399.2,9027.6,18146.4,14487.6,6878.4,8299.2,9482.4,81719.0,3.04,0
446,GA,Gwinnett County,21434.4,10675.2,18265.2,13456.8,11367.6,13972.8,17206.8,62868.0,0.75,0
447,GA,Habersham County,10142.4,9286.8,18280.8,10662.0,6879.6,8299.2,8302.8,74211.0,2.72,0
448,GA,Hall County,15495.6,10819.2,18500.4,10942.8,9318.0,13972.8,13532.4,46555.0,2.19,0
449,GA,Hancock County,10334.4,10357.2,17434.8,11941.2,7324.8,8299.2,9000.0,61776.0,3.08,0
450,GA,Haralson County,12418.8,9256.8,17550.0,11942.4,7675.2,8553.6,9562.8,94716.0,2.18,0
451,GA,Harris County,11638.8,10675.2,20044.8,13670.4,7902.0,10531.2,11946.0,57610.0,1.09,0
452,GA,Hart County,10912.8,9170.4,17373.6,10662.0,7111.2,9300.0,8604.0,65226.0,2.49,0
453,GA,Heard County,11307.6,8968.8,19742.4,11942.4,7179.6,8553.6,9595.2,82135.0,2.71,0
454,GA,Henry County,19026.0,10732.8,19039.2,13837.2,10537.2,13972.8,16449.6,73950.0,2.47,0
455,GA,Houston County,14076.0,10357.2,18093.6,12288.0,8649.6,10531.2,11785.2,57502.0,1.3,0
456,GA,Irwin County,9667.2,10270.8,17994.0,10690.8,7058.4,8299.2,8415.6,76400.0,0.07,0
457,GA,Jackson County,11958.0,11574.0,19201.2,14366.4,8330.4,9300.0,12055.2,59882.0,5.48,0
458,GA,Jasper County,14157.6,10443.6,20319.6,14052.0,8713.2,8553.6,12457.2,44287.0,2.98,0
459,GA,Jeff Davis County,9667.2,9373.2,17854.8,10506.0,6741.6,8299.2,7946.4,44971.0,0.1,0
460,GA,Jefferson County,9620.4,8997.6,17665.2,15246.0,6591.6,8299.2,9204.0,40697.0,-0.73,1
461,GA,Jenkins County,10420.8,8997.6,17966.4,13615.2,6876.0,8299.2,9166.8,52773.0,-0.32,1
462,GA,Johnson County,10401.6,10039.2,18118.8,12016.8,7237.2,8299.2,9118.8,66276.0,0.77,0
463,GA,Jones County,11028.0,9865.2,18088.8,12288.0,7395.6,10531.2,10130.4,66530.0,1.6,0
464,GA,Lamar County,12315.6,8997.6,17715.6,14052.0,7545.6,10531.2,10840.8,57283.0,4.77,0
465,GA,Lanier County,10959.6,10761.6,17908.8,10969.2,7692.0,8553.6,9382.8,46934.0,2.7,0
466,GA,Laurens County,10264.8,10039.2,16838.4,11598.0,7188.0,8299.2,8532.0,81660.0,0.46,0
467,GA,Lee County,14160.0,10789.2,18147.6,12195.6,8835.6,10531.2,11985.6,52966.0,0.58,0
468,GA,Liberty County,14713.2,9691.2,15493.2,13686.0,8642.4,10531.2,11383.2,60183.0,1.9,0
469,GA,Lincoln County,10398.0,8912.4,18033.6,15528.0,6836.4,8553.6,9826.8,60127.0,0.25,0
470,GA,Long County,11138.4,9286.8,18862.8,13686.0,7231.2,8553.6,9991.2,57585.0,6.52,0
471,GA,Lowndes County,12130.8,10761.6,16003.2,10969.2,8104.8,10531.2,9952.8,66586.0,1.02,0
472,GA,Lumpkin County,12510.0,9865.2,18358.8,10662.0,7920.0,9300.0,9930.0,51936.0,1.59,0
473,GA,Macon County,9674.4,13885.2,17437.2,13388.4,8341.2,8299.2,10765.2,64121.0,0.34,0
474,GA,Madison County,11762.4,9921.6,18901.2,14766.0,7677.6,10531.2,11644.8,58064.0,2.36,0
