state_abv,county,family,housing_yearly,food_yearly,transportation_yearly,healthcare_yearly,misc_yearly,childcare_yearly,taxes_yearly,total_yearly,median_family_income,num_counties_in_st,st_cost_rank,st_med_aff_rank,st_income_rank
TN,Carroll County,2p2c,"$8,964","$10,716","$18,360","$16,464","$6,972","$10,296","$5,808","$77,580"," 59,490 ",95.0,81.0,62.0,45.0
TN,Carroll County,2p3c,"$11,604","$13,092","$19,188","$19,440","$8,748","$11,628","$6,228","$89,904"," 59,490 ",95.0,81.0,62.0,45.0
TN,Carroll County,2p4c,"$11,604","$16,020","$20,736","$22,404","$9,780","$11,628","$8,172","$100,344"," 59,490 ",95.0,81.0,62.0,45.0
TN,Carter County,1p0c,"$7,212","$3,900","$12,468","$5,412","$3,936",$0,"$4,860","$37,800"," 51,703 ",95.0,85.0,28.0,78.0
TN,Carter County,1p1c,"$9,024","$5,748","$15,144","$8,460","$5,232","$6,768","$4,992","$55,356"," 51,703 ",95.0,85.0,28.0,78.0
TN,Carter County,1p2c,"$9,024","$8,412","$16,716","$11,496","$6,168","$9,840","$4,668","$66,336"," 51,703 ",95.0,85.0,28.0,78.0
TN,Carter County,1p3c,"$11,412","$11,232","$17,868","$14,544","$8,016","$10,788","$5,628","$79,488"," 51,703 ",95.0,85.0,28.0,78.0
TN,Carter County,1p4c,"$11,412","$13,752","$18,708","$17,580","$8,916","$10,788","$7,992","$89,136"," 51,703 ",95.0,85.0,28.0,78.0
TN,Carter County,2p0c,"$7,464","$7,152","$14,532","$10,824","$5,172",$0,"$5,592","$50,724"," 51,703 ",95.0,85.0,28.0,78.0
TN,Carter County,2p1c,"$9,024","$8,904","$15,996","$13,872","$6,348","$6,768","$6,216","$67,104"," 51,703 ",95.0,85.0,28.0,78.0
TN,Carter County,2p2c,"$9,024","$11,268","$17,064","$16,908","$7,176","$9,840","$5,700","$76,992"," 51,703 ",95.0,85.0,28.0,78.0
TN,Carter County,2p3c,"$11,412","$13,764","$17,856","$19,956","$8,916","$10,788","$6,012","$88,680"," 51,703 ",95.0,85.0,28.0,78.0
TN,Carter County,2p4c,"$11,412","$16,848","$19,320","$22,992","$10,008","$10,788","$7,956","$99,324"," 51,703 ",95.0,85.0,28.0,78.0
TN,Cheatham County,1p0c,"$12,768","$3,960","$14,208","$5,232","$5,928",$0,"$6,684","$48,780"," 73,929 ",95.0,6.0,75.0,11.0
TN,Cheatham County,1p1c,"$14,748","$5,832","$18,312","$8,160","$7,284","$9,084","$7,800","$71,220"," 73,929 ",95.0,6.0,75.0,11.0
TN,Cheatham County,1p2c,"$14,748","$8,532","$20,124","$11,100","$8,244","$12,708","$8,376","$83,820"," 73,929 ",95.0,6.0,75.0,11.0
TN,Cheatham County,1p3c,"$18,432","$11,388","$21,348","$14,028","$10,560","$13,824","$10,932","$100,524"," 73,929 ",95.0,6.0,75.0,11.0
TN,Cheatham County,1p4c,"$18,432","$13,956","$22,212","$16,968","$11,472","$13,824","$13,500","$110,352"," 73,929 ",95.0,6.0,75.0,11.0
TN,Cheatham County,2p0c,"$13,056","$7,248","$17,592","$10,464","$7,188",$0,"$7,668","$63,216"," 73,929 ",95.0,6.0,75.0,11.0
TN,Cheatham County,2p1c,"$14,748","$9,024","$19,308","$13,392","$8,412","$9,084","$8,904","$82,860"," 73,929 ",95.0,6.0,75.0,11.0
TN,Cheatham County,2p2c,"$14,748","$11,424","$20,448","$16,332","$9,264","$12,708","$8,568","$93,480"," 73,929 ",95.0,6.0,75.0,11.0
TN,Cheatham County,2p3c,"$18,432","$13,956","$21,252","$19,260","$11,472","$13,824","$9,756","$107,952"," 73,929 ",95.0,6.0,75.0,11.0
TN,Cheatham County,2p4c,"$18,432","$17,088","$22,788","$22,200","$12,576","$13,824","$12,156","$119,052"," 73,929 ",95.0,6.0,75.0,11.0
TN,Chester County,1p0c,"$5,232","$4,044","$14,172","$5,376","$3,288",$0,"$4,704","$36,804"," 61,469 ",95.0,79.0,37.0,64.0
TN,Chester County,1p1c,"$7,812","$5,964","$17,004","$8,400","$4,872","$6,768","$5,088","$55,908"," 61,469 ",95.0,79.0,37.0,64.0
TN,Chester County,1p2c,"$7,812","$8,724","$18,636","$11,424","$5,856","$9,840","$4,836","$67,128"," 61,469 ",95.0,79.0,37.0,64.0
TN,Chester County,1p3c,"$10,584","$11,652","$19,824","$14,448","$7,872","$10,788","$5,988","$81,144"," 61,469 ",95.0,79.0,37.0,64.0
TN,Chester County,1p4c,"$10,584","$14,268","$21,564","$17,472","$8,796","$10,788","$8,796","$92,244"," 61,469 ",95.0,79.0,37.0,64.0
TN,Chester County,2p0c,"$5,940","$7,416","$16,248","$10,764","$4,728",$0,"$5,580","$50,664"," 61,469 ",95.0,79.0,37.0,64.0
TN,Chester County,2p1c,"$7,812","$9,228","$17,772","$13,776","$6,036","$6,768","$6,324","$67,716"," 61,469 ",95.0,79.0,37.0,64.0
TN,Chester County,2p2c,"$7,812","$11,688","$18,876","$16,800","$6,900","$9,840","$5,844","$77,760"," 61,469 ",95.0,79.0,37.0,64.0
TN,Chester County,2p3c,"$10,584","$14,268","$20,556","$19,824","$8,796","$10,788","$6,468","$91,284"," 61,469 ",95.0,79.0,37.0,64.0
TN,Chester County,2p4c,"$10,584","$17,472","$21,240","$22,848","$9,936","$10,788","$8,340","$101,196"," 61,469 ",95.0,79.0,37.0,64.0
TN,Claiborne County,1p0c,"$7,308","$3,984","$12,876","$4,884","$3,996",$0,"$4,884","$37,932"," 50,453 ",95.0,90.0,35.0,70.0
TN,Claiborne County,1p1c,"$8,964","$5,868","$15,684","$7,632","$5,256","$6,000","$4,788","$54,192"," 50,453 ",95.0,90.0,35.0,70.0
TN,Claiborne County,1p2c,"$8,964","$8,580","$17,364","$10,380","$6,216","$10,296","$4,704","$66,504"," 50,453 ",95.0,90.0,35.0,70.0
TN,Claiborne County,1p3c,"$11,796","$11,460","$18,588","$13,128","$8,232","$11,628","$5,892","$80,724"," 50,453 ",95.0,90.0,35.0,70.0
TN,Claiborne County,1p4c,"$11,796","$14,028","$19,500","$15,864","$9,144","$11,628","$8,268","$90,240"," 50,453 ",95.0,90.0,35.0,70.0
TN,Claiborne County,2p0c,"$7,932","$7,296","$15,012","$9,780","$5,388",$0,"$5,640","$51,048"," 50,453 ",95.0,90.0,35.0,70.0
TN,Claiborne County,2p1c,"$8,964","$9,084","$16,572","$12,528","$6,384","$6,000","$5,928","$65,448"," 50,453 ",95.0,90.0,35.0,70.0
TN,Claiborne County,2p2c,"$8,964","$11,484","$17,724","$15,264","$7,236","$10,296","$5,640","$76,620"," 50,453 ",95.0,90.0,35.0,70.0
TN,Claiborne County,2p3c,"$11,796","$14,040","$18,564","$18,012","$9,144","$11,628","$6,120","$89,292"," 50,453 ",95.0,90.0,35.0,70.0
TN,Claiborne County,2p4c,"$11,796","$17,184","$20,100","$20,760","$10,260","$11,628","$8,052","$99,768"," 50,453 ",95.0,90.0,35.0,70.0
TN,Clay County,1p0c,"$7,068","$3,996","$13,668","$5,280","$3,924",$0,"$5,064","$39,012"," 44,759 ",95.0,54.0,9.0,86.0
TN,Clay County,1p1c,"$8,964","$5,904","$16,572","$8,268","$5,268","$6,000","$5,112","$56,064"," 44,759 ",95.0,54.0,9.0,86.0
TN,Clay County,1p2c,"$8,964","$8,628","$18,276","$11,244","$6,228","$10,296","$5,172","$68,820"," 44,759 ",95.0,54.0,9.0,86.0
TN,Clay County,1p3c,"$12,744","$11,520","$19,548","$14,220","$8,592","$11,628","$6,960","$85,212"," 44,759 ",95.0,54.0,9.0,86.0
TN,Clay County,1p4c,"$12,744","$14,112","$20,472","$17,208","$9,504","$11,628","$9,552","$95,220"," 44,759 ",95.0,54.0,9.0,86.0
TN,Clay County,2p0c,"$7,116","$7,332","$15,828","$10,560","$5,112",$0,"$5,748","$51,708"," 44,759 ",95.0,54.0,9.0,86.0
TN,Clay County,2p1c,"$8,964","$9,132","$17,424","$13,548","$6,408","$6,000","$6,336","$67,800"," 44,759 ",95.0,54.0,9.0,86.0
TN,Clay County,2p2c,"$8,964","$11,556","$18,600","$16,524","$7,260","$10,296","$6,108","$79,320"," 44,759 ",95.0,54.0,9.0,86.0
TN,Clay County,2p3c,"$12,744","$14,112","$19,464","$19,500","$9,504","$11,628","$6,924","$93,888"," 44,759 ",95.0,54.0,9.0,86.0
TN,Clay County,2p4c,"$12,744","$17,280","$21,060","$22,488","$10,632","$11,628","$9,120","$104,952"," 44,759 ",95.0,54.0,9.0,86.0
TN,Cocke County,1p0c,"$6,768","$3,876","$13,068","$4,884","$3,768",$0,"$4,752","$37,128"," 45,189 ",95.0,92.0,4.0,92.0
TN,Cocke County,1p1c,"$8,964","$5,712","$15,720","$7,632","$5,196","$6,000","$4,752","$53,988"," 45,189 ",95.0,92.0,4.0,92.0
TN,Cocke County,1p2c,"$8,964","$8,364","$17,292","$10,380","$6,132","$10,296","$4,608","$66,048"," 45,189 ",95.0,92.0,4.0,92.0
TN,Cocke County,1p3c,"$12,624","$11,172","$18,444","$13,128","$8,424","$11,628","$6,060","$81,456"," 45,189 ",95.0,92.0,4.0,92.0
TN,Cocke County,1p4c,"$12,624","$13,680","$19,284","$15,864","$9,312","$11,628","$8,424","$90,816"," 45,189 ",95.0,92.0,4.0,92.0
TN,Cocke County,2p0c,"$6,804","$7,116","$15,036","$9,780","$4,932",$0,"$5,304","$48,960"," 45,189 ",95.0,92.0,4.0,92.0
TN,Cocke County,2p1c,"$8,964","$8,856","$16,500","$12,528","$6,312","$6,000","$5,856","$64,992"," 45,189 ",95.0,92.0,4.0,92.0
TN,Cocke County,2p2c,"$8,964","$11,196","$17,580","$15,264","$7,140","$10,296","$5,532","$75,972"," 45,189 ",95.0,92.0,4.0,92.0
TN,Cocke County,2p3c,"$12,624","$13,680","$18,360","$18,012","$9,312","$11,628","$6,216","$89,832"," 45,189 ",95.0,92.0,4.0,92.0
TN,Cocke County,2p4c,"$12,624","$16,740","$19,848","$20,760","$10,404","$11,628","$8,124","$100,128"," 45,189 ",95.0,92.0,4.0,92.0
TN,Coffee County,1p0c,"$7,200","$4,044","$13,236","$5,544","$3,984",$0,"$5,076","$39,084"," 63,449 ",95.0,39.0,48.0,43.0
TN,Coffee County,1p1c,"$9,480","$5,964","$16,020","$8,688","$5,472","$6,000","$5,244","$56,856"," 63,449 ",95.0,39.0,48.0,43.0
TN,Coffee County,1p2c,"$9,480","$8,724","$17,592","$11,820","$6,444","$10,296","$5,364","$69,720"," 63,449 ",95.0,39.0,48.0,43.0
TN,Coffee County,1p3c,"$12,684","$11,652","$18,720","$14,964","$8,616","$11,628","$6,960","$85,224"," 63,449 ",95.0,39.0,48.0,43.0
TN,Coffee County,1p4c,"$12,684","$14,268","$20,376","$18,096","$9,540","$11,628","$9,876","$96,468"," 63,449 ",95.0,39.0,48.0,43.0
TN,Coffee County,2p0c,"$7,248","$7,416","$15,348","$11,088","$5,196",$0,"$5,808","$52,116"," 63,449 ",95.0,39.0,48.0,43.0
TN,Coffee County,2p1c,"$9,480","$9,228","$16,824","$14,232","$6,624","$6,000","$6,528","$68,916"," 63,449 ",95.0,39.0,48.0,43.0
TN,Coffee County,2p2c,"$9,480","$11,688","$17,880","$17,364","$7,488","$10,296","$6,324","$80,532"," 63,449 ",95.0,39.0,48.0,43.0
TN,Coffee County,2p3c,"$12,684","$14,268","$19,488","$20,508","$9,540","$11,628","$7,164","$95,280"," 63,449 ",95.0,39.0,48.0,43.0
TN,Coffee County,2p4c,"$12,684","$17,472","$20,136","$23,640","$10,680","$11,628","$9,228","$105,468"," 63,449 ",95.0,39.0,48.0,43.0
TN,Crockett County,1p0c,"$7,104","$3,696","$14,328","$5,376","$3,828",$0,"$5,148","$39,480"," 57,669 ",95.0,58.0,67.0,34.0
TN,Crockett County,1p1c,"$9,552","$5,448","$17,076","$8,400","$5,316","$6,768","$5,448","$58,008"," 57,669 ",95.0,58.0,67.0,34.0
TN,Crockett County,1p2c,"$9,552","$7,980","$18,684","$11,424","$6,204","$9,840","$5,184","$68,868"," 57,669 ",95.0,58.0,67.0,34.0
TN,Crockett County,1p3c,"$11,988","$10,656","$19,860","$14,448","$8,016","$10,788","$6,156","$81,900"," 57,669 ",95.0,58.0,67.0,34.0
TN,Crockett County,1p4c,"$11,988","$13,044","$20,736","$17,472","$8,868","$10,788","$8,592","$91,476"," 57,669 ",95.0,58.0,67.0,34.0
TN,Crockett County,2p0c,"$7,260","$6,780","$16,320","$10,764","$4,968",$0,"$5,772","$51,864"," 57,669 ",95.0,58.0,67.0,34.0
TN,Crockett County,2p1c,"$9,552","$8,448","$17,820","$13,776","$6,372","$6,768","$6,600","$69,324"," 57,669 ",95.0,58.0,67.0,34.0
TN,Crockett County,2p2c,"$9,552","$10,680","$18,924","$16,800","$7,164","$9,840","$6,060","$79,032"," 57,669 ",95.0,58.0,67.0,34.0
TN,Crockett County,2p3c,"$11,988","$13,044","$19,728","$19,824","$8,868","$10,788","$6,348","$90,588"," 57,669 ",95.0,58.0,67.0,34.0
TN,Crockett County,2p4c,"$11,988","$15,972","$21,300","$22,848","$9,900","$10,788","$8,328","$101,124"," 57,669 ",95.0,58.0,67.0,34.0
TN,Cumberland County,1p0c,"$7,392","$4,152","$12,840","$5,280","$4,092",$0,"$5,028","$38,796"," 58,249 ",95.0,51.0,41.0,51.0
TN,Cumberland County,1p1c,"$9,144","$6,132","$15,708","$8,268","$5,412","$6,000","$5,040","$55,692"," 58,249 ",95.0,51.0,41.0,51.0
TN,Cumberland County,1p2c,"$9,144","$8,964","$17,412","$11,244","$6,408","$10,296","$5,136","$68,604"," 58,249 ",95.0,51.0,41.0,51.0
TN,Cumberland County,1p3c,"$12,996","$11,976","$18,672","$14,220","$8,844","$11,628","$6,996","$85,320"," 58,249 ",95.0,51.0,41.0,51.0
TN,Cumberland County,1p4c,"$12,996","$14,664","$19,596","$17,208","$9,792","$11,628","$9,624","$95,508"," 58,249 ",95.0,51.0,41.0,51.0
TN,Cumberland County,2p0c,"$7,440","$7,620","$15,024","$10,560","$5,328",$0,"$5,748","$51,744"," 58,249 ",95.0,51.0,41.0,51.0
TN,Cumberland County,2p1c,"$9,144","$9,492","$16,620","$13,548","$6,600","$6,000","$6,312","$67,704"," 58,249 ",95.0,51.0,41.0,51.0
TN,Cumberland County,2p2c,"$9,144","$12,000","$17,784","$16,524","$7,488","$10,296","$6,120","$79,368"," 58,249 ",95.0,51.0,41.0,51.0
TN,Cumberland County,2p3c,"$12,996","$14,664","$18,648","$19,500","$9,792","$11,628","$6,984","$94,212"," 58,249 ",95.0,51.0,41.0,51.0
TN,Cumberland County,2p4c,"$12,996","$17,952","$20,208","$22,488","$10,956","$11,628","$9,228","$105,456"," 58,249 ",95.0,51.0,41.0,51.0
TN,Davidson County,1p0c,"$14,892","$4,644","$11,412","$5,232","$6,912",$0,"$6,888","$49,980"," 74,837 ",95.0,4.0,80.0,5.0
TN,Davidson County,1p1c,"$17,184","$6,852","$14,664","$8,160","$8,508","$9,084","$8,088","$72,540"," 74,837 ",95.0,4.0,80.0,5.0
TN,Davidson County,1p2c,"$17,184","$10,032","$16,092","$11,100","$9,636","$12,708","$8,736","$85,488"," 74,837 ",95.0,4.0,80.0,5.0
TN,Davidson County,1p3c,"$21,492","$13,392","$17,052","$14,028","$12,348","$13,824","$11,832","$103,956"," 74,837 ",95.0,4.0,80.0,5.0
TN,Davidson County,1p4c,"$21,492","$16,392","$17,724","$16,968","$13,416","$13,824","$14,544","$114,348"," 74,837 ",95.0,4.0,80.0,5.0
TN,Davidson County,2p0c,"$15,216","$8,520","$14,184","$10,464","$8,412",$0,"$7,908","$64,704"," 74,837 ",95.0,4.0,80.0,5.0
TN,Davidson County,2p1c,"$17,184","$10,608","$15,552","$13,392","$9,840","$9,084","$9,240","$84,900"," 74,837 ",95.0,4.0,80.0,5.0
TN,Davidson County,2p2c,"$17,184","$13,428","$16,464","$16,332","$10,836","$12,708","$8,988","$95,940"," 74,837 ",95.0,4.0,80.0,5.0
TN,Davidson County,2p3c,"$21,492","$16,404","$17,112","$19,260","$13,416","$13,824","$10,656","$112,152"," 74,837 ",95.0,4.0,80.0,5.0
TN,Davidson County,2p4c,"$21,492","$20,076","$18,372","$22,200","$14,712","$13,824","$13,224","$123,900"," 74,837 ",95.0,4.0,80.0,5.0
TN,Decatur County,1p0c,"$6,768","$3,768","$14,100","$5,268","$3,732",$0,"$5,004","$38,628"," 54,514 ",95.0,44.0,26.0,66.0
TN,Decatur County,1p1c,"$8,964","$5,556","$16,932","$8,232","$5,136","$7,548","$5,400","$57,768"," 54,514 ",95.0,44.0,26.0,66.0
TN,Decatur County,1p2c,"$8,964","$8,124","$18,600","$11,196","$6,048","$11,544","$5,400","$69,888"," 54,514 ",95.0,44.0,26.0,66.0
TN,Decatur County,1p3c,"$11,424","$10,848","$19,836","$14,172","$7,884","$12,780","$6,504","$83,436"," 54,514 ",95.0,44.0,26.0,66.0
TN,Decatur County,1p4c,"$11,424","$13,284","$20,748","$17,136","$8,748","$12,780","$9,024","$93,144"," 54,514 ",95.0,44.0,26.0,66.0
TN,Decatur County,2p0c,"$6,804","$6,900","$16,152","$10,524","$4,848",$0,"$5,604","$50,856"," 54,514 ",95.0,44.0,26.0,66.0
TN,Decatur County,2p1c,"$8,964","$8,592","$17,724","$13,500","$6,216","$7,548","$6,552","$69,096"," 54,514 ",95.0,44.0,26.0,66.0
TN,Decatur County,2p2c,"$8,964","$10,872","$18,876","$16,464","$7,020","$11,544","$6,228","$79,968"," 54,514 ",95.0,44.0,26.0,66.0
TN,Decatur County,2p3c,"$11,424","$13,284","$19,716","$19,440","$8,748","$12,780","$6,588","$91,968"," 54,514 ",95.0,44.0,26.0,66.0
TN,Decatur County,2p4c,"$11,424","$16,260","$21,300","$22,404","$9,804","$12,780","$8,640","$102,612"," 54,514 ",95.0,44.0,26.0,66.0
TN,DeKalb County,1p0c,"$6,780","$3,720","$13,788","$5,280","$3,720",$0,"$4,932","$38,232"," 58,954 ",95.0,77.0,27.0,74.0
TN,DeKalb County,1p1c,"$8,988","$5,484","$16,548","$8,268","$5,124","$6,000","$4,992","$55,404"," 58,954 ",95.0,77.0,27.0,74.0
TN,DeKalb County,1p2c,"$8,988","$8,028","$18,168","$11,244","$6,024","$10,296","$4,944","$67,692"," 58,954 ",95.0,77.0,27.0,74.0
TN,DeKalb County,1p3c,"$11,616","$10,716","$19,356","$14,220","$7,908","$11,628","$6,060","$81,516"," 58,954 ",95.0,77.0,27.0,74.0
TN,DeKalb County,1p4c,"$11,616","$13,128","$20,232","$17,208","$8,760","$11,628","$8,484","$91,044"," 58,954 ",95.0,77.0,27.0,74.0
TN,DeKalb County,2p0c,"$6,828","$6,828","$15,828","$10,560","$4,836",$0,"$5,532","$50,424"," 58,954 ",95.0,77.0,27.0,74.0
TN,DeKalb County,2p1c,"$8,988","$8,496","$17,352","$13,548","$6,192","$6,000","$6,144","$66,708"," 58,954 ",95.0,77.0,27.0,74.0
TN,DeKalb County,2p2c,"$8,988","$10,752","$18,456","$16,524","$6,984","$10,296","$5,856","$77,868"," 58,954 ",95.0,77.0,27.0,74.0
TN,DeKalb County,2p3c,"$11,616","$13,128","$19,272","$19,500","$8,760","$11,628","$6,276","$90,180"," 58,954 ",95.0,77.0,27.0,74.0
TN,DeKalb County,2p4c,"$11,616","$16,068","$20,820","$22,488","$9,804","$11,628","$8,232","$100,656"," 58,954 ",95.0,77.0,27.0,74.0
TN,Dickson County,1p0c,"$9,912","$3,960","$13,968","$5,664","$4,908",$0,"$5,952","$44,364"," 65,630 ",95.0,15.0,76.0,18.0
TN,Dickson County,1p1c,"$11,448","$5,832","$18,168","$8,856","$6,120","$6,768","$6,396","$63,576"," 65,630 ",95.0,15.0,76.0,18.0
TN,Dickson County,1p2c,"$11,448","$8,532","$20,040","$12,048","$7,080","$9,840","$6,588","$75,564"," 65,630 ",95.0,15.0,76.0,18.0
TN,Dickson County,1p3c,"$14,316","$11,388","$21,300","$15,240","$9,108","$10,788","$8,328","$90,468"," 65,630 ",95.0,15.0,76.0,18.0
TN,Dickson County,1p4c,"$14,316","$13,956","$22,200","$18,432","$10,008","$10,788","$10,956","$100,644"," 65,630 ",95.0,15.0,76.0,18.0
TN,Dickson County,2p0c,"$10,140","$7,248","$17,448","$11,328","$6,156",$0,"$7,008","$59,328"," 65,630 ",95.0,15.0,76.0,18.0
TN,Dickson County,2p1c,"$11,448","$9,024","$19,212","$14,508","$7,248","$6,768","$7,728","$75,936"," 65,630 ",95.0,15.0,76.0,18.0
TN,Dickson County,2p2c,"$11,448","$11,424","$20,388","$17,700","$8,100","$9,840","$7,308","$86,220"," 65,630 ",95.0,15.0,76.0,18.0
TN,Dickson County,2p3c,"$14,316","$13,956","$21,228","$20,892","$10,008","$10,788","$7,920","$99,096"," 65,630 ",95.0,15.0,76.0,18.0
TN,Dickson County,2p4c,"$14,316","$17,088","$22,776","$24,084","$11,112","$10,788","$10,296","$110,460"," 65,630 ",95.0,15.0,76.0,18.0
TN,Dyer County,1p0c,"$6,984","$3,888","$13,140","$5,268","$3,852",$0,"$4,896","$38,028"," 57,273 ",95.0,76.0,47.0,55.5
TN,Dyer County,1p1c,"$9,108","$5,736","$15,876","$8,232","$5,256","$6,000","$4,956","$55,164"," 57,273 ",95.0,76.0,47.0,55.5
TN,Dyer County,1p2c,"$9,108","$8,388","$17,448","$11,196","$6,192","$10,296","$4,920","$67,572"," 57,273 ",95.0,76.0,47.0,55.5
TN,Dyer County,1p3c,"$12,948","$11,196","$18,588","$14,172","$8,544","$11,628","$6,552","$83,640"," 57,273 ",95.0,76.0,47.0,55.5
TN,Dyer County,1p4c,"$12,948","$13,716","$20,256","$17,136","$9,444","$11,628","$9,372","$94,488"," 57,273 ",95.0,76.0,47.0,55.5
TN,Dyer County,2p0c,"$7,032","$7,128","$15,216","$10,524","$5,016",$0,"$5,544","$50,460"," 57,273 ",95.0,76.0,47.0,55.5
TN,Dyer County,2p1c,"$9,108","$8,880","$16,692","$13,500","$6,372","$6,000","$6,144","$66,672"," 57,273 ",95.0,76.0,47.0,55.5
TN,Dyer County,2p2c,"$9,108","$11,232","$17,748","$16,464","$7,200","$10,296","$5,868","$77,928"," 57,273 ",95.0,76.0,47.0,55.5
TN,Dyer County,2p3c,"$12,948","$13,716","$19,356","$19,440","$9,444","$11,628","$6,828","$93,348"," 57,273 ",95.0,76.0,47.0,55.5
TN,Dyer County,2p4c,"$12,948","$16,788","$20,016","$22,404","$10,536","$11,628","$8,724","$103,032"," 57,273 ",95.0,76.0,47.0,55.5
TN,Fayette County,1p0c,"$7,584","$4,044","$14,304","$5,004","$4,116",$0,"$5,292","$40,356"," 74,873 ",95.0,19.0,94.0,4.0
TN,Fayette County,1p1c,"$9,792","$5,964","$17,628","$7,812","$5,580","$9,084","$6,120","$61,968"," 74,873 ",95.0,19.0,94.0,4.0
TN,Fayette County,1p2c,"$9,792","$8,724","$20,280","$10,608","$6,552","$12,708","$6,504","$75,168"," 74,873 ",95.0,19.0,94.0,4.0
TN,Fayette County,1p3c,"$12,948","$11,652","$21,600","$13,416","$8,712","$13,824","$8,328","$90,468"," 74,873 ",95.0,19.0,94.0,4.0
TN,Fayette County,1p4c,"$12,948","$14,268","$22,548","$16,212","$9,636","$13,824","$10,872","$100,296"," 74,873 ",95.0,19.0,94.0,4.0
TN,Fayette County,2p0c,"$8,556","$7,416","$16,884","$10,020","$5,652",$0,"$6,240","$54,768"," 74,873 ",95.0,19.0,94.0,4.0
TN,Fayette County,2p1c,"$9,792","$9,228","$19,416","$12,816","$6,732","$9,084","$7,488","$74,568"," 74,873 ",95.0,19.0,94.0,4.0
TN,Fayette County,2p2c,"$9,792","$11,688","$20,652","$15,624","$7,608","$12,708","$7,128","$85,188"," 74,873 ",95.0,19.0,94.0,4.0
TN,Fayette County,2p3c,"$12,948","$14,268","$21,528","$18,420","$9,636","$13,824","$7,776","$98,412"," 74,873 ",95.0,19.0,94.0,4.0
TN,Fayette County,2p4c,"$12,948","$17,472","$22,236","$21,228","$10,764","$13,824","$9,828","$108,312"," 74,873 ",95.0,19.0,94.0,4.0
TN,Fentress County,1p0c,"$6,768","$3,984","$13,824","$5,280","$3,804",$0,"$5,016","$38,676"," 45,324 ",95.0,48.0,6.0,90.0
TN,Fentress County,1p1c,"$8,964","$5,880","$16,716","$8,268","$5,256","$6,000","$5,136","$56,208"," 45,324 ",95.0,48.0,6.0,90.0
TN,Fentress County,1p2c,"$8,964","$8,604","$18,420","$11,244","$6,216","$10,296","$5,208","$68,964"," 45,324 ",95.0,48.0,6.0,90.0
TN,Fentress County,1p3c,"$11,040","$11,496","$19,680","$14,220","$7,980","$11,628","$6,228","$82,260"," 45,324 ",95.0,48.0,6.0,90.0
TN,Fentress County,1p4c,"$11,040","$14,064","$20,604","$17,208","$8,892","$11,628","$8,784","$92,220"," 45,324 ",95.0,48.0,6.0,90.0
TN,Fentress County,2p0c,"$6,804","$7,320","$15,972","$10,560","$5,004",$0,"$5,688","$51,348"," 45,324 ",95.0,48.0,6.0,90.0
TN,Fentress County,2p1c,"$8,964","$9,108","$17,568","$13,548","$6,396","$6,000","$6,360","$67,944"," 45,324 ",95.0,48.0,6.0,90.0
TN,Fentress County,2p2c,"$8,964","$11,520","$18,744","$16,524","$7,248","$10,296","$6,132","$79,440"," 45,324 ",95.0,48.0,6.0,90.0
TN,Fentress County,2p3c,"$11,040","$14,076","$19,608","$19,500","$8,892","$11,628","$6,456","$91,200"," 45,324 ",95.0,48.0,6.0,90.0
TN,Fentress County,2p4c,"$11,040","$17,232","$21,204","$22,488","$10,008","$11,628","$8,544","$102,132"," 45,324 ",95.0,48.0,6.0,90.0
TN,Franklin County,1p0c,"$7,476","$3,840","$13,740","$5,124","$4,008",$0,"$5,112","$39,300"," 61,938 ",95.0,72.0,73.0,29.0
TN,Franklin County,1p1c,"$9,168","$5,664","$16,548","$8,004","$5,256","$6,000","$5,040","$55,680"," 61,938 ",95.0,72.0,73.0,29.0
TN,Franklin County,1p2c,"$9,168","$8,292","$18,168","$10,896","$6,180","$10,296","$5,016","$68,016"," 61,938 ",95.0,72.0,73.0,29.0
TN,Franklin County,1p3c,"$12,240","$11,076","$19,344","$13,776","$8,256","$11,628","$6,300","$82,608"," 61,938 ",95.0,72.0,73.0,29.0
TN,Franklin County,1p4c,"$12,240","$13,560","$21,060","$16,656","$9,132","$11,628","$9,072","$93,348"," 61,938 ",95.0,72.0,73.0,29.0
TN,Franklin County,2p0c,"$7,548","$7,044","$15,840","$10,248","$5,172",$0,"$5,724","$51,564"," 61,938 ",95.0,72.0,73.0,29.0
TN,Franklin County,2p1c,"$9,168","$8,772","$17,352","$13,128","$6,348","$6,000","$6,192","$66,960"," 61,938 ",95.0,72.0,73.0,29.0
TN,Franklin County,2p2c,"$9,168","$11,100","$18,444","$16,008","$7,176","$10,296","$5,904","$78,108"," 61,938 ",95.0,72.0,73.0,29.0
TN,Franklin County,2p3c,"$12,240","$13,560","$20,100","$18,900","$9,132","$11,628","$6,624","$92,196"," 61,938 ",95.0,72.0,73.0,29.0
TN,Franklin County,2p4c,"$12,240","$16,596","$20,784","$21,780","$10,212","$11,628","$8,448","$101,700"," 61,938 ",95.0,72.0,73.0,29.0
